,hits@5_count,hits@10_count,interacted_count,recall@5,recall@10,_person_id
2238,5,9,13,0.38461538461538464,0.6923076923076923,A33J2VWP9HXDU9
5479,7,8,13,0.5384615384615384,0.6153846153846154,A8710RWTFG3IY
8057,13,13,13,1.0,1.0,A1CUXURVHSE9QP
6637,11,12,13,0.8461538461538461,0.9230769230769231,A39PUSVKKNSOV5
2126,3,6,13,0.23076923076923078,0.46153846153846156,A2EBLL2OYEQJN9
2098,8,11,13,0.6153846153846154,0.8461538461538461,A1XQ1JB4A3UWIK
1353,6,8,13,0.46153846153846156,0.6153846153846154,A3R9X003XW0LNR
2090,5,6,13,0.38461538461538464,0.46153846153846156,A19XE6G6NDZFPS
5223,3,6,13,0.23076923076923078,0.46153846153846156,A18E0V2F73X593
809,9,10,13,0.6923076923076923,0.7692307692307693,A3V2DS2UQ16S5K
1993,13,13,13,1.0,1.0,A3HJ9G3OF8254R
465,4,7,13,0.3076923076923077,0.5384615384615384,A3V1EPSE6XDC0C
1586,13,13,13,1.0,1.0,A246GZE5MZKHGL
240,3,5,13,0.23076923076923078,0.38461538461538464,AUEY946M1L939
4620,6,8,13,0.46153846153846156,0.6153846153846154,A55MRYPUAX4QU
3496,3,3,13,0.23076923076923078,0.23076923076923078,A3OJAWIMUKNHTP
208,12,12,13,0.9230769230769231,0.9230769230769231,A3DSLWGOCPINUZ
2940,5,10,13,0.38461538461538464,0.7692307692307693,A3MD0PJDNG6CYU
121,9,11,13,0.6923076923076923,0.8461538461538461,A2X4AEWNWCA1NX
3423,11,12,13,0.8461538461538461,0.9230769230769231,A140XH16IKR4B0
4491,12,13,13,0.9230769230769231,1.0,A30H3ZF5JQKMGR
10913,8,9,13,0.6153846153846154,0.6923076923076923,A324NNSMM9EFML
203,5,7,13,0.38461538461538464,0.5384615384615384,A2W2E6BPPYZO0T
3158,11,12,13,0.8461538461538461,0.9230769230769231,AHV73SI2ZNMLH
4584,8,10,13,0.6153846153846154,0.7692307692307693,A1JOPXFBICWJBD
4258,12,13,13,0.9230769230769231,1.0,A3S3QIR1UTAGY4
3053,7,9,13,0.5384615384615384,0.6923076923076923,A25E44CFFC4B7T
148,10,13,13,0.7692307692307693,1.0,A1QXWM5P0CT45
2870,11,13,13,0.8461538461538461,1.0,A1XGJ7TLP5Y3XC
3100,4,8,13,0.3076923076923077,0.6153846153846154,A17BTP1QHK2I3I
4083,9,10,13,0.6923076923076923,0.7692307692307693,A3U5CZ3PV82JXD
8743,13,13,13,1.0,1.0,A2HX0B5ELOPP5Z
3707,11,13,13,0.8461538461538461,1.0,ARX72X8U1HFLJ
3392,4,5,13,0.3076923076923077,0.38461538461538464,A3MV1KKHX51FYT
4882,0,2,13,0.0,0.15384615384615385,AIK7I9BYWV9Q1
6327,10,10,12,0.8333333333333334,0.8333333333333334,A2XNOB1T796Y6B
77,10,11,12,0.8333333333333334,0.9166666666666666,AF4KG72RNN903
1937,9,11,12,0.75,0.9166666666666666,A3RNP5X8ZGZIEI
10822,10,11,12,0.8333333333333334,0.9166666666666666,A16RAMIXBUHVKV
1291,10,11,12,0.8333333333333334,0.9166666666666666,AYXXOJPDGXX39
3110,5,7,12,0.4166666666666667,0.5833333333333334,A2OAD5Y7MXUOFZ
5900,11,11,12,0.9166666666666666,0.9166666666666666,A3AD2MXB66CYGL
2444,12,12,12,1.0,1.0,A1PT92FOG5ALFB
877,12,12,12,1.0,1.0,A371OMAKBWA8PB
1892,8,10,12,0.6666666666666666,0.8333333333333334,ANFKIA40MBV8B
3864,9,10,12,0.75,0.8333333333333334,A1X1TY8AT7E03H
1541,12,12,12,1.0,1.0,A1KXNND4E9E42D
4581,5,6,12,0.4166666666666667,0.5,ADYZOSTF9LZLD
1047,10,11,12,0.8333333333333334,0.9166666666666666,ASLBEPLSAPWX9
515,4,5,12,0.3333333333333333,0.4166666666666667,A11B61QBGHLQDN
9234,12,12,12,1.0,1.0,A36IGUIM1KFL41
1163,9,11,12,0.75,0.9166666666666666,A32R0ZHR7S3GYH
5617,9,12,12,0.75,1.0,A2ZATPER188K3J
1774,6,9,12,0.5,0.75,A3RP1I0SL7091Q
12284,6,11,12,0.5,0.9166666666666666,A3MFGULNTMAJS9
2447,9,9,12,0.75,0.75,AX9C10JD538D9
9354,11,12,12,0.9166666666666666,1.0,A1IVNZD0A4AMAG
3908,8,11,12,0.6666666666666666,0.9166666666666666,AYNTULRNAIPNY
165,3,7,12,0.25,0.5833333333333334,AQQLWCMRNDFGI
6431,8,10,12,0.6666666666666666,0.8333333333333334,A1GL9TYXPNBPGW
6458,5,8,12,0.4166666666666667,0.6666666666666666,AX54G5AL870Q8
2289,0,0,12,0.0,0.0,A2E3F04ZK7FG66
3224,2,3,12,0.16666666666666666,0.25,A9I40WFF40R4
4228,11,12,12,0.9166666666666666,1.0,A3OM0ZDFHEPJJL
2309,1,3,12,0.08333333333333333,0.25,A6HXFDIC7DVTC
11415,4,9,12,0.3333333333333333,0.75,A2VG0RY3EUWZKB
3289,12,12,12,1.0,1.0,AL6B7NQ503LZ7
2323,5,9,12,0.4166666666666667,0.75,A11OTLEDSW8ZXD
659,0,1,12,0.0,0.08333333333333333,A3KPD3WLML2Q4E
6186,10,10,12,0.8333333333333334,0.8333333333333334,A2R53V98P2T4Y4
4025,10,12,12,0.8333333333333334,1.0,A1WHWFGNKP3CIO
4015,6,7,12,0.5,0.5833333333333334,ASXW7UQXGMNJL
9507,8,9,12,0.6666666666666666,0.75,A3C0380R9NMLHD
3994,12,12,12,1.0,1.0,A23V31AXVPHVJV
11426,3,4,12,0.25,0.3333333333333333,A2DSXA1E02C86D
3345,3,6,12,0.25,0.5,A1NT7ED5TATUAM
4312,6,8,12,0.5,0.6666666666666666,ADAJ62S65XLVH
4356,5,8,12,0.4166666666666667,0.6666666666666666,A35DI28HRSEEP6
1107,3,7,12,0.25,0.5833333333333334,AVC8ZAFPYOHZL
797,1,1,12,0.08333333333333333,0.08333333333333333,A1TJPQDW2GB5X8
615,1,5,12,0.08333333333333333,0.4166666666666667,AL4SB31UAZLXL
807,8,10,12,0.6666666666666666,0.8333333333333334,AA3PF8T261H4K
1703,8,9,12,0.6666666666666666,0.75,A277TO3PKKNYDH
3372,5,6,12,0.4166666666666667,0.5,AH7CBIWDTHXWA
1984,10,11,12,0.8333333333333334,0.9166666666666666,AW4NFCPN81CS3
4704,12,12,12,1.0,1.0,A2EU9VP0MRMUGE
876,9,10,12,0.75,0.8333333333333334,AY4PKA215Z3G7
7678,7,8,12,0.5833333333333334,0.6666666666666666,A1ZZZT0KJR46UV
372,7,10,12,0.5833333333333334,0.8333333333333334,A1E1IGWRW974JG
22,4,7,12,0.3333333333333333,0.5833333333333334,A286R43QW30HAZ
1640,10,10,12,0.8333333333333334,0.8333333333333334,AUTBHG6070SL4
7599,9,11,12,0.75,0.9166666666666666,A1XTWXIMUCDGQE
5134,7,11,12,0.5833333333333334,0.9166666666666666,A2BZ7MYTSNYMEW
2813,7,9,12,0.5833333333333334,0.75,A11WBEK5XODYVM
3579,9,11,12,0.75,0.9166666666666666,A151OW029XD9JU
1670,9,11,12,0.75,0.9166666666666666,APBA7Y4SINS0H
3564,12,12,12,1.0,1.0,A3FO728397JFZP
1016,4,8,12,0.3333333333333333,0.6666666666666666,A16YMCFWGSFGS9
400,9,10,12,0.75,0.8333333333333334,A11ON2OFCF6RTV
2956,6,9,12,0.5,0.75,AGB7UQZMVHNUJ
4825,1,2,12,0.08333333333333333,0.16666666666666666,A281NPSIMI1C2R
4842,8,10,12,0.6666666666666666,0.8333333333333334,A1DW5IH6QCOFQ7
566,4,6,11,0.36363636363636365,0.5454545454545454,A2VWGLT380E60S
3088,6,8,11,0.5454545454545454,0.7272727272727273,A2G09684ZOK8X2
2547,7,10,11,0.6363636363636364,0.9090909090909091,A3JHC8O59WDHFZ
1030,5,6,11,0.45454545454545453,0.5454545454545454,A3GKPMHV4U64IY
106,9,10,11,0.8181818181818182,0.9090909090909091,A1IYIOEZS24REF
15057,4,8,11,0.36363636363636365,0.7272727272727273,A3QZCA4LTTVGAD
1253,8,9,11,0.7272727272727273,0.8181818181818182,A1W4VUJ4NP7E3Q
1995,5,6,11,0.45454545454545453,0.5454545454545454,ABN5K7K1TM1QA
832,8,8,11,0.7272727272727273,0.7272727272727273,A3RSRLZ271Q81S
2458,10,10,11,0.9090909090909091,0.9090909090909091,A271YL4ZLLQ3IQ
989,4,6,11,0.36363636363636365,0.5454545454545454,A1DYXCF4148PJT
587,6,9,11,0.5454545454545454,0.8181818181818182,A3PHF9UV3F177L
15641,10,11,11,0.9090909090909091,1.0,AC0WM9BML7FPT
12393,6,9,11,0.5454545454545454,0.8181818181818182,AIGIQOEVITSJ4
5851,5,6,11,0.45454545454545453,0.5454545454545454,AJVDOKO69NPEK
12383,8,10,11,0.7272727272727273,0.9090909090909091,A1C5Q01VPI6SLZ
27,9,10,11,0.8181818181818182,0.9090909090909091,A3E9WG5BEAFF3T
4512,9,9,11,0.8181818181818182,0.8181818181818182,APVSL1L0UP8BK
5217,11,11,11,1.0,1.0,A2QIH5TAPEKLDA
7009,5,9,11,0.45454545454545453,0.8181818181818182,A3FJOQ23K5PQB8
19,7,8,11,0.6363636363636364,0.7272727272727273,A1HBC0NBQJHT7X
3103,0,2,11,0.0,0.18181818181818182,AQ6YJM2J2LNOP
571,7,11,11,0.6363636363636364,1.0,A1JHJ0UJ72ELQD
8596,5,8,11,0.45454545454545453,0.7272727272727273,A2NYHM6TRVG9HD
15514,11,11,11,1.0,1.0,AI8JBNTZHEPZJ
1939,8,10,11,0.7272727272727273,0.9090909090909091,A2T7T20XT8CHDE
4486,7,9,11,0.6363636363636364,0.8181818181818182,AEJ71H7JK9EZC
6736,4,7,11,0.36363636363636365,0.6363636363636364,A3AVJCB1ZD6ZY5
6018,11,11,11,1.0,1.0,AFEYHFH2GH0QZ
3159,10,10,11,0.9090909090909091,0.9090909090909091,A2BT578J4IZOK6
172,11,11,11,1.0,1.0,A3APPKALUGB2GT
7824,5,8,11,0.45454545454545453,0.7272727272727273,A1RKD1I8MW1LG6
1470,11,11,11,1.0,1.0,A10DX94ATZQEFG
715,9,11,11,0.8181818181818182,1.0,A19KN4HDC6HXS7
2856,2,5,11,0.18181818181818182,0.45454545454545453,AXZD32TVRZ2GB
158,10,11,11,0.9090909090909091,1.0,A1UULVYACDHJ54
5036,5,7,11,0.45454545454545453,0.6363636363636364,A33I4RCFITFXG5
157,8,8,11,0.7272727272727273,0.7272727272727273,A96K1ZGW56S2I
1594,7,7,11,0.6363636363636364,0.6363636363636364,A21AH7XBX436AS
5021,6,8,11,0.5454545454545454,0.7272727272727273,A1RMHZSWZ7ZEQO
6226,11,11,11,1.0,1.0,A3NSV1V2LDJFO7
8508,6,9,11,0.5454545454545454,0.8181818181818182,A2T4FQM00GJ41N
1581,6,8,11,0.5454545454545454,0.7272727272727273,AKB2PYODH0TKS
2338,6,11,11,0.5454545454545454,1.0,A3VOZJDB8473H7
4280,5,7,11,0.45454545454545453,0.6363636363636364,AIJ6XU28MF3B
10326,5,6,11,0.45454545454545453,0.5454545454545454,A2PNTEDGMOLMOY
4017,0,2,11,0.0,0.18181818181818182,A2YP7JPI48MRG8
770,4,6,11,0.36363636363636365,0.5454545454545454,A3LF914GG87TWP
6658,3,5,11,0.2727272727272727,0.45454545454545453,A2MGUNKW1ANLT5
11423,4,7,11,0.36363636363636365,0.6363636363636364,ALYZJ7W14YS26
8158,7,8,11,0.6363636363636364,0.7272727272727273,A2RDR5G65D9H84
7754,10,11,11,0.9090909090909091,1.0,A3ESFCDE13IMH4
10746,9,11,11,0.8181818181818182,1.0,A13FUIUSVR1315
4296,6,9,11,0.5454545454545454,0.8181818181818182,A4R3X0V1QIJ7K
8535,5,7,11,0.45454545454545453,0.6363636363636364,A21VR7M8O55EF6
628,11,11,11,1.0,1.0,AVEOVIRYPMCSN
1578,6,7,11,0.5454545454545454,0.6363636363636364,A1E8CYZ5HN0IFC
2759,10,11,11,0.9090909090909091,1.0,A31SYWFTRMY5TL
4353,11,11,11,1.0,1.0,A770TOJUB4H8U
4525,4,6,11,0.36363636363636365,0.5454545454545454,A2P6KAWXJ16234
4820,9,11,11,0.8181818181818182,1.0,A38IDK7H9CQ7XB
5063,11,11,11,1.0,1.0,A7KLDKH92OP1W
1038,3,4,11,0.2727272727272727,0.36363636363636365,A133ZC2Z8MAIED
4708,7,8,11,0.6363636363636364,0.7272727272727273,A2503LT8PZIHAD
13639,7,9,11,0.6363636363636364,0.8181818181818182,A3N6JG64P2G9EV
11569,7,8,11,0.6363636363636364,0.7272727272727273,A2KWQ64TRHB3YH
7244,6,6,11,0.5454545454545454,0.5454545454545454,A1IPM23IJ8Q3L4
3481,10,10,11,0.9090909090909091,0.9090909090909091,A11M98R135HMSY
5714,11,11,11,1.0,1.0,A1UH21GLZTYYR5
4635,9,10,11,0.8181818181818182,0.9090909090909091,AEV9CT81N33CR
20423,6,6,11,0.5454545454545454,0.5454545454545454,A3LZGLA88K0LA0
15569,9,10,11,0.8181818181818182,0.9090909090909091,A2NJL67GOMVDU0
8481,7,8,11,0.6363636363636364,0.7272727272727273,A20EEWWSFMZ1PN
5391,8,8,11,0.7272727272727273,0.7272727272727273,ARRHCN5S2RGU2
42,4,7,11,0.36363636363636365,0.6363636363636364,A20HMA36ESANHC
15942,11,11,11,1.0,1.0,A36W7E8WKVKEYY
4663,11,11,11,1.0,1.0,A3S0XEPOFOCB5W
1227,5,7,11,0.45454545454545453,0.6363636363636364,A23IKWYRRH2YLR
469,2,3,11,0.18181818181818182,0.2727272727272727,A23MAG8UKFL0QW
8854,8,10,11,0.7272727272727273,0.9090909090909091,A37WSPUFPY8LL9
1729,10,10,11,0.9090909090909091,0.9090909090909091,ALQY22U9JTNCQ
447,1,1,11,0.09090909090909091,0.09090909090909091,A316LY6HYM4SDM
296,9,9,11,0.8181818181818182,0.8181818181818182,A1ZQGKKF2I7YS0
7569,7,9,11,0.6363636363636364,0.8181818181818182,A22TZUXUKA11SQ
9033,4,10,11,0.36363636363636365,0.9090909090909091,A9O1Q1QUUVZC9
7941,1,2,11,0.09090909090909091,0.18181818181818182,A1HCFRHIAE0T63
8832,8,9,11,0.7272727272727273,0.8181818181818182,ASQNJGXL1BXWV
11435,9,9,10,0.9,0.9,AAVSD66QRYY3A
2106,7,9,10,0.7,0.9,A19RDMX22VXXSD
38,3,5,10,0.3,0.5,A3GA09FYFKL4EY
1698,8,9,10,0.8,0.9,ABWF7YVZAU1QP
7414,9,9,10,0.9,0.9,A2NICGGIGIFU22
2043,8,10,10,0.8,1.0,A2T9EHCUD7CNEB
1784,5,8,10,0.5,0.8,A3V5XZL28IAXTH
5157,7,8,10,0.7,0.8,A1YBVBU27AKJ1J
3332,10,10,10,1.0,1.0,A29HCCZYB9DRI9
7914,5,7,10,0.5,0.7,A1RY8R18NEO9AA
3964,8,8,10,0.8,0.8,A19WEEGB05YAZ3
8375,1,2,10,0.1,0.2,A1WCUB540L4HRK
3676,4,6,10,0.4,0.6,A3BTL4FV6ODKAT
637,6,8,10,0.6,0.8,A3MEMX0XF00TBD
15918,5,8,10,0.5,0.8,A3JYSDN5PZ4OJL
1621,3,5,10,0.3,0.5,A3JM25YVLEE318
13941,8,9,10,0.8,0.9,AUCXT9K30SHYF
2403,8,10,10,0.8,1.0,A2WUHZD5YD741L
10204,6,6,10,0.6,0.6,A2BAAKZHSUGCDP
3314,5,7,10,0.5,0.7,A2877AOHJFZI0E
8318,2,5,10,0.2,0.5,AXMKAXC0TR9AW
2654,6,7,10,0.6,0.7,A1W13X9Z7BW8B3
11041,9,10,10,0.9,1.0,AOZR3E3L82TH2
1468,3,5,10,0.3,0.5,A1A8QJ282YIUQ0
702,6,8,10,0.6,0.8,A346MI17XCJ6UE
1718,7,8,10,0.7,0.8,A2IOQZR1KNFNJK
4163,6,10,10,0.6,1.0,A2D7X9N3IV3S7B
1478,1,3,10,0.1,0.3,AZFX7FLEHCWXM
15211,6,8,10,0.6,0.8,A2OJMSM0T2PTMX
1572,9,9,10,0.9,0.9,A2XQMGE2YY88DC
1020,7,10,10,0.7,1.0,A2QU05H6Y0DPNC
3264,3,4,10,0.3,0.4,A18OBUSMXVE8R0
1319,9,9,10,0.9,0.9,A2MK1KAOVTX5CP
6256,9,9,10,0.9,0.9,A2FAHZNXB12NAB
1566,5,6,10,0.5,0.6,A1U360OMVQRPUB
1036,1,1,10,0.1,0.1,A1SNAWQ3DYNK5I
4082,3,4,10,0.3,0.4,A23US54A0OILE4
680,5,7,10,0.5,0.7,A1XFFLJJ5URC7K
2185,5,7,10,0.5,0.7,A1RFQVHBKVN4TA
6236,10,10,10,1.0,1.0,A3JIH8AAZLQQ4O
8040,5,7,10,0.5,0.7,AKR6UK8O6DM6X
11880,8,8,10,0.8,0.8,A3KF4IP2MUS8QQ
6533,10,10,10,1.0,1.0,A138BZ0ASOB0J1
5431,7,8,10,0.7,0.8,A15XY6GGKD3B6D
4075,3,4,10,0.3,0.4,ATH2IP3OUVMY6
4945,10,10,10,1.0,1.0,A1WVORERMA7G18
4057,3,4,10,0.3,0.4,A222LQEPE7O7BV
3311,4,4,10,0.4,0.4,A1JTG5X4VHJV27
6195,10,10,10,1.0,1.0,ASHX33A1334SS
12908,8,9,10,0.8,0.9,ACIBQ6BQ6AWEV
2608,10,10,10,1.0,1.0,AKIM9EHK9HMT
5252,10,10,10,1.0,1.0,A2BRAUQW0M47DQ
1222,6,7,10,0.6,0.7,AIU30BM77FPNZ
4906,4,4,10,0.4,0.4,A1PK5Z54E7OPUR
1663,8,9,10,0.8,0.9,AYZN94ZQWIA4F
1693,6,10,10,0.6,1.0,A13H5US9Z7L9M7
7007,6,7,10,0.6,0.7,ATODJJ17CL103
8583,8,9,10,0.8,0.9,A1L5WAZAL5H1SA
1189,5,7,10,0.5,0.7,AGG9C66TOLJZB
1545,8,10,10,0.8,1.0,A914TQVHI872U
1687,3,6,10,0.3,0.6,A3NIQK6ZLYEP1L
1948,10,10,10,1.0,1.0,AVQ6LV0O9GUDO
14738,4,4,10,0.4,0.4,A4H4KYSM2KQ85
11568,9,10,10,0.9,1.0,ATANE2SC44592
5219,7,8,10,0.7,0.8,A3FR28ULO7QCOC
2919,4,5,10,0.4,0.5,A3T4KN9XO3PIXG
2766,3,6,10,0.3,0.6,A2T7JK9FLC8V0N
4494,5,6,10,0.5,0.6,A1D6PWUMDY9F7V
3772,6,6,10,0.6,0.6,A3NBL1TI2M3CW1
7958,5,7,10,0.5,0.7,A2YXRT2XIJIO57
12307,3,4,10,0.3,0.4,AFJFXN42RZ3G2
12300,8,8,10,0.8,0.8,ABLLHG0REGFX7
3811,8,10,10,0.8,1.0,AR0N861NHCWXG
1392,4,7,10,0.4,0.7,A3NCIN6TNL0MGA
8614,8,8,10,0.8,0.8,A3Q80Q6YFP5W6Q
9279,7,8,10,0.7,0.8,A6JSF67VQT3VT
5272,9,9,10,0.9,0.9,A2FNUUCH6I6U2S
5913,10,10,10,1.0,1.0,A2K3LA1JIXZAVT
2916,5,6,10,0.5,0.6,AA2BITCKPL8JN
3497,9,10,10,0.9,1.0,A2LDGL943QZXGK
1219,9,10,10,0.9,1.0,AXT054BPCXUFJ
5190,3,4,10,0.3,0.4,A3PR9QDYAXUC8N
8976,7,9,10,0.7,0.9,A18ZOHJ7ZERQ8
6861,8,10,10,0.8,1.0,A3PA2209QS734T
5660,4,10,10,0.4,1.0,A2L2BHOKM9VTR1
3131,4,5,10,0.4,0.5,A27SNLPNGTVJ3S
11151,9,10,10,0.9,1.0,A18PCJL9WVMQDX
601,5,10,10,0.5,1.0,AS6EPVW1IRRP5
11059,10,10,10,1.0,1.0,A2XA6MEIKHNJ17
9416,3,5,10,0.3,0.5,A23OTLWIB9PXJY
6851,6,8,9,0.6666666666666666,0.8888888888888888,AW24ODXPY9CMI
1684,2,3,9,0.2222222222222222,0.3333333333333333,A2YEOR4XJ8N3QE
3519,5,7,9,0.5555555555555556,0.7777777777777778,A7KQB3WGH6HT7
7035,7,7,9,0.7777777777777778,0.7777777777777778,ANX9N5GW7UDAB
9018,0,2,9,0.0,0.2222222222222222,A24H4WUFUDPTAA
16736,6,6,9,0.6666666666666666,0.6666666666666666,A36AIK1DQPSRNT
4172,3,5,9,0.3333333333333333,0.5555555555555556,A1XHK8COWBZ34F
76,5,6,9,0.5555555555555556,0.6666666666666666,A34PAZQ73SL163
7065,6,6,9,0.6666666666666666,0.6666666666666666,A2FLVDRQG7RK88
13641,7,8,9,0.7777777777777778,0.8888888888888888,A2OIX4KBD3FVC5
3638,4,4,9,0.4444444444444444,0.4444444444444444,A32ZKBXJJ45BRY
9213,8,9,9,0.8888888888888888,1.0,AGFNLMUZ09UF1
3632,5,7,9,0.5555555555555556,0.7777777777777778,AN09PKOVPZWA8
1872,9,9,9,1.0,1.0,A10RAGCKPARNMI
7129,4,5,9,0.4444444444444444,0.5555555555555556,A8DJ9EU2QP2JM
880,4,9,9,0.4444444444444444,1.0,A3R9HPWFF9QWSN
13675,1,1,9,0.1111111111111111,0.1111111111111111,A2MBLVMVDLHK1L
3536,2,3,9,0.2222222222222222,0.3333333333333333,A3DFH4CKPIT0N9
1535,5,7,9,0.5555555555555556,0.7777777777777778,A32EOHLFZYXJEP
9641,6,8,9,0.6666666666666666,0.8888888888888888,A11YV6VC51HJTV
9620,5,7,9,0.5555555555555556,0.7777777777777778,A15Q7ABIU9O9YZ
7652,8,9,9,0.8888888888888888,1.0,A3RAIR289B2A84
17384,9,9,9,1.0,1.0,A1ZKW030L3N3CA
9275,5,9,9,0.5555555555555556,1.0,AZD8SMNGQI98O
6961,6,7,9,0.6666666666666666,0.7777777777777778,A16LP6AB6C5LMZ
8982,7,8,9,0.7777777777777778,0.8888888888888888,AJQ1S39GZBKUG
7772,9,9,9,1.0,1.0,A1TVYIMMABO17Z
6667,6,7,9,0.6666666666666666,0.7777777777777778,A1EKTLUL24HDG8
1186,2,5,9,0.2222222222222222,0.5555555555555556,A134C9GVEU5TQE
1502,9,9,9,1.0,1.0,A1BZT1ZLNJ24DH
1853,5,6,9,0.5555555555555556,0.6666666666666666,A26J2TRDPZH7RZ
7430,3,7,9,0.3333333333333333,0.7777777777777778,A2Y739CRM15WDL
2122,3,5,9,0.3333333333333333,0.5555555555555556,A3BIWTN2DA0YY2
3324,8,9,9,0.8888888888888888,1.0,AJBZ1SYG2WLYU
3473,1,1,9,0.1111111111111111,0.1111111111111111,AOV9AIX4UE5BB
7720,7,7,9,0.7777777777777778,0.7777777777777778,A1IPKBAP6LOWCR
7257,6,6,9,0.6666666666666666,0.6666666666666666,A2GEQ6I6M11JR2
8687,4,6,9,0.4444444444444444,0.6666666666666666,A1WKQ94M45D8MG
9113,7,9,9,0.7777777777777778,1.0,A1OPZ3BUTEL47R
9170,5,6,9,0.5555555555555556,0.6666666666666666,A21FRD8ZY4RH6Y
6719,0,1,9,0.0,0.1111111111111111,AY3EENC2BGTGK
13431,2,3,9,0.2222222222222222,0.3333333333333333,A2VZP50FSYD6CO
810,9,9,9,1.0,1.0,A3QDHLMYO2GWTD
3909,4,6,9,0.4444444444444444,0.6666666666666666,A2YF4ZMECJVLK9
12866,8,9,9,0.8888888888888888,1.0,A1ZT51CDKQ5CWF
6605,8,9,9,0.8888888888888888,1.0,A1LYF5UJ4UP56C
9114,3,4,9,0.3333333333333333,0.4444444444444444,A1H72DULSEGDX7
790,3,5,9,0.3333333333333333,0.5555555555555556,A1D9Z20TCUH6ZX
16557,2,3,9,0.2222222222222222,0.3333333333333333,A3DE9GQDO6O6D1
1498,8,9,9,0.8888888888888888,1.0,A1AYACY5KT0YOG
7491,3,6,9,0.3333333333333333,0.6666666666666666,A35CCGJDNXUDY9
3694,2,5,9,0.2222222222222222,0.5555555555555556,A1R6DKN9YQ2YU1
1977,8,9,9,0.8888888888888888,1.0,A108M62RB1HTC0
1740,2,3,9,0.2222222222222222,0.3333333333333333,A2RENQ1HWTOLBX
6308,7,8,9,0.7777777777777778,0.8888888888888888,A3AI7W35TRCRE1
3244,4,5,9,0.4444444444444444,0.5555555555555556,A9L1JTFE26GLN
647,9,9,9,1.0,1.0,A3C3F2UCU6AIGM
546,6,6,9,0.6666666666666666,0.6666666666666666,AG2IEP1MJQHFS
547,8,9,9,0.8888888888888888,1.0,A26T6BLJKPWU56
1399,4,8,9,0.4444444444444444,0.8888888888888888,A14RB4CZJOA3N5
12303,3,6,9,0.3333333333333333,0.6666666666666666,A22019GDU7OVFG
4502,1,1,9,0.1111111111111111,0.1111111111111111,A1XIDKCJ7SOVXP
5801,0,1,9,0.0,0.1111111111111111,A2QHM5HBSIXRL4
3241,4,5,9,0.4444444444444444,0.5555555555555556,A2IIDELWB0IWRO
5822,4,6,9,0.4444444444444444,0.6666666666666666,A2ICKSJ6T7WIBO
3093,8,8,9,0.8888888888888888,0.8888888888888888,A2N9MG7QEG6A8F
2493,8,9,9,0.8888888888888888,1.0,A34EX2OSFVCN4M
4471,6,6,9,0.6666666666666666,0.6666666666666666,A2NFJY03KTZK5T
5873,9,9,9,1.0,1.0,A3IXFKRQ734J8N
3116,9,9,9,1.0,1.0,A2U6T4H0136GAB
11504,9,9,9,1.0,1.0,AN9O9JE1B8LLO
8221,5,5,9,0.5555555555555556,0.5555555555555556,A2ET9V5JNVFOLY
14364,2,5,9,0.2222222222222222,0.5555555555555556,A2CGVVD9ZEH9PU
591,9,9,9,1.0,1.0,A37E6RW5BUX4U0
5933,2,5,9,0.2222222222222222,0.5555555555555556,AT2R7ZVT7QYOU
4425,6,8,9,0.6666666666666666,0.8888888888888888,A1CD7WHBCWXWI0
602,5,8,9,0.5555555555555556,0.8888888888888888,A2MW90O3P2GOO5
1209,7,7,9,0.7777777777777778,0.7777777777777778,A3VO648HFK2LZD
11479,7,9,9,0.7777777777777778,1.0,A18VICK1AMJS6B
9841,3,5,9,0.3333333333333333,0.5555555555555556,A3FS3FJPD3RJTD
611,5,5,9,0.5555555555555556,0.5555555555555556,AUM3YMZ0YRJE0
3183,5,7,9,0.5555555555555556,0.7777777777777778,A14RM0I9F9FU8V
8175,2,2,9,0.2222222222222222,0.2222222222222222,A3CZWVO53MLZI9
12499,0,3,9,0.0,0.3333333333333333,A3NHUQ33CFH3VM
2541,2,4,9,0.2222222222222222,0.4444444444444444,A1J482FVR1LR6P
265,8,9,9,0.8888888888888888,1.0,A13TLUQKSW123I
5749,4,8,9,0.4444444444444444,0.8888888888888888,A2FY8QIC2M3OA3
4762,9,9,9,1.0,1.0,A2C2R0PRKU2U6J
5039,5,7,9,0.5555555555555556,0.7777777777777778,A2UAM0ITC30078
10207,4,8,9,0.4444444444444444,0.8888888888888888,A1FYGMRKYQWZRI
14516,6,9,9,0.6666666666666666,1.0,A25HYPL2XKQPZB
4897,7,8,9,0.7777777777777778,0.8888888888888888,AEXE5RH7221AJ
11713,9,9,9,1.0,1.0,A3NVB6HKMUH2NM
5276,7,7,9,0.7777777777777778,0.7777777777777778,A3VXW5P2FBG0X9
5301,9,9,9,1.0,1.0,A38ZVXB1U9MINP
457,6,7,9,0.6666666666666666,0.7777777777777778,ARYY84WIKKLXD
5332,5,8,9,0.5555555555555556,0.8888888888888888,A17TASZJT6Y39D
1300,1,2,9,0.1111111111111111,0.2222222222222222,AOZ90815LI4TA
12098,1,4,9,0.1111111111111111,0.4444444444444444,A1TWH3KD5YJQHM
4766,4,4,9,0.4444444444444444,0.4444444444444444,A2I6MHMAZZDCRX
8329,7,9,9,0.7777777777777778,1.0,A3OGMDFM045MQ7
4532,8,8,9,0.8888888888888888,0.8888888888888888,A3QW09WANRS6BZ
2694,5,8,9,0.5555555555555556,0.8888888888888888,A1GPGBHBI6T2HJ
